,datasetID,occurrenceID,eventID,eventDate,occurrenceRemarks,decimalLongitude,decimalLatitude,verbatimDepth,scientificName,lifeStage,taxonID,scientificNameID,nomenclaturalCode,basisOfRecord,measurementType,measurementValue
75,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_1058,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Decapoda,larvae,113,urn:lsid:marinespecies.org:taxname:113,WoRMS,HumanObservation,Abundance_[#/m3],0.223
76,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_5855,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Echinodermata,larvae,1806,urn:lsid:marinespecies.org:taxname:1806,WoRMS,HumanObservation,Abundance_[#/m3],427.595
77,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_1480,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Fritillaria borealis, ,103375,urn:lsid:marinespecies.org:taxname:103375,WoRMS,HumanObservation,Abundance_[#/m3],149.658
78,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_7364,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Pseudocalanus acuspes, ,104514,urn:lsid:marinespecies.org:taxname:104514,WoRMS,HumanObservation,Abundance_[#/m3],21.38
79,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_7204,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Pseudocalanus,male,104165,urn:lsid:marinespecies.org:taxname:104165,WoRMS,HumanObservation,Abundance_[#/m3],46.323
80,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_4661,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Sipuncula,larvae,1268,urn:lsid:marinespecies.org:taxname:1268,WoRMS,HumanObservation,Abundance_[#/m3],42.75899999999999
81,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_8818,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Parasagitta elegans, ,10544,urn:lsid:marinespecies.org:taxname:10544,WoRMS,HumanObservation,Abundance_[#/m3],4.0089999999999995
82,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_6875,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Pseudocalanus newmani, ,157679,urn:lsid:marinespecies.org:taxname:157679,WoRMS,HumanObservation,Abundance_[#/m3],53.449
83,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_9171,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Podon leuckartii, ,106277,urn:lsid:marinespecies.org:taxname:106277,WoRMS,HumanObservation,Abundance_[#/m3],128.278
84,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_9859,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Calanoida,nauplii,11,urn:lsid:marinespecies.org:taxname:11,WoRMS,HumanObservation,Abundance_[#/m3],441.848
85,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_3848,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Aglantha digitale, ,117849,urn:lsid:marinespecies.org:taxname:117849,WoRMS,HumanObservation,Abundance_[#/m3],13.14
86,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_5486,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Parasagitta elegans, ,10544,urn:lsid:marinespecies.org:taxname:10544,WoRMS,HumanObservation,Abundance_[#/m3],0.445
87,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_4344,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Cirripedia,nauplii,1082,urn:lsid:marinespecies.org:taxname:1082,WoRMS,HumanObservation,Abundance_[#/m3],413.342
88,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_8448,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Eurytemora herdmani, ,15767,urn:lsid:marinespecies.org:taxname:15767,WoRMS,HumanObservation,Abundance_[#/m3],42.75899999999999
89,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_8537,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Bivalvia, ,105,urn:lsid:marinespecies.org:taxname:105,WoRMS,HumanObservation,Abundance_[#/m3],1297.038
90,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_4375,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Oithona similis, ,106656,urn:lsid:marinespecies.org:taxname:106656,WoRMS,HumanObservation,Abundance_[#/m3],555.873
91,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_2115,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Pseudocalanus, ,104165,urn:lsid:marinespecies.org:taxname:104165,WoRMS,HumanObservation,Abundance_[#/m3],655.645
92,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_4278,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Cirripedia,cyprid,1082,urn:lsid:marinespecies.org:taxname:1082,WoRMS,HumanObservation,Abundance_[#/m3],71.266
93,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_1828,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Acartia longiremis, ,104257,urn:lsid:marinespecies.org:taxname:104257,WoRMS,HumanObservation,Abundance_[#/m3],242.304
94,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_5725,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Acartia hudsonica, ,157664,urn:lsid:marinespecies.org:taxname:157664,WoRMS,HumanObservation,Abundance_[#/m3],306.443
95,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_9310,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Centropages abdominalis, ,196774,urn:lsid:marinespecies.org:taxname:196774,WoRMS,HumanObservation,Abundance_[#/m3],327.82300000000004
96,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_8929,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Polychaeta,larvae,883,urn:lsid:marinespecies.org:taxname:883,WoRMS,HumanObservation,Abundance_[#/m3],897.949
97,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_5306,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Eurytemora, ,10424,urn:lsid:marinespecies.org:taxname:10424,WoRMS,HumanObservation,Abundance_[#/m3],684.1519999999999
98,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.1_8808,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00,2017-08-17T06:18:00,TWINRING_150UM_MICROSCOPY,-160.6218,70.495,16,Acartia, ,104108,urn:lsid:marinespecies.org:taxname:104108,WoRMS,HumanObservation,Abundance_[#/m3],2736.607
99,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_4342,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Pisces,larvae,11676,urn:lsid:marinespecies.org:taxname:11676,WoRMS,HumanObservation,Abundance_[#/m3],0.177
100,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_5948,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Isopoda, ,1131,urn:lsid:marinespecies.org:taxname:1131,WoRMS,HumanObservation,Abundance_[#/m3],0.177
101,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_3234,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Amphipoda, ,1135,urn:lsid:marinespecies.org:taxname:1135,WoRMS,HumanObservation,Abundance_[#/m3],0.177
102,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_1832,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Obelia longissima, ,117389,urn:lsid:marinespecies.org:taxname:117389,WoRMS,HumanObservation,Abundance_[#/m3],0.354
103,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_3455,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Ophiuroidea,larvae,123084,urn:lsid:marinespecies.org:taxname:123084,WoRMS,HumanObservation,Abundance_[#/m3],1.415
104,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_8209,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Calanus glacialis/marshallae, ,19677,urn:lsid:marinespecies.org:taxname:19677,WoRMS,HumanObservation,Abundance_[#/m3],2.123
105,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_6076,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Ctenophora, ,1248,urn:lsid:marinespecies.org:taxname:1248,WoRMS,HumanObservation,Abundance_[#/m3],0.354
106,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_4716,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Cyclopoida,nauplii,1101,urn:lsid:marinespecies.org:taxname:1101,WoRMS,HumanObservation,Abundance_[#/m3],5.662000000000001
107,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_7641,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Bryozoa,cyphonautes,146142,urn:lsid:marinespecies.org:taxname:146142,WoRMS,HumanObservation,Abundance_[#/m3],11.323
108,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_9855,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Tortanus discaudatus, ,157684,urn:lsid:marinespecies.org:taxname:157684,WoRMS,HumanObservation,Abundance_[#/m3],0.708
109,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_8763,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Pseudocalanus,male,104165,urn:lsid:marinespecies.org:taxname:104165,WoRMS,HumanObservation,Abundance_[#/m3],2.8310000000000004
110,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_7046,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Pseudocalanus newmani, ,157679,urn:lsid:marinespecies.org:taxname:157679,WoRMS,HumanObservation,Abundance_[#/m3],2.8310000000000004
111,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_1326,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Gammaridae, ,101383,urn:lsid:marinespecies.org:taxname:101383,WoRMS,HumanObservation,Abundance_[#/m3],1.5919999999999999
112,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2123,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Gastropoda,larvae,101,urn:lsid:marinespecies.org:taxname:101,WoRMS,HumanObservation,Abundance_[#/m3],22.647
113,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_1601,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Harpacticoida, ,1102,urn:lsid:marinespecies.org:taxname:1102,WoRMS,HumanObservation,Abundance_[#/m3],2.8310000000000004
114,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_3735,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Limacina helicina, ,140223,urn:lsid:marinespecies.org:taxname:140223,WoRMS,HumanObservation,Abundance_[#/m3],19.816
115,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_6285,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Eurytemora, ,10424,urn:lsid:marinespecies.org:taxname:10424,WoRMS,HumanObservation,Abundance_[#/m3],2.8310000000000004
116,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_9369,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Calanoida,nauplii,11,urn:lsid:marinespecies.org:taxname:11,WoRMS,HumanObservation,Abundance_[#/m3],28.309
117,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_9661,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Acartia, ,104108,urn:lsid:marinespecies.org:taxname:104108,WoRMS,HumanObservation,Abundance_[#/m3],53.786
118,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_4770,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Pseudocalanus acuspes, ,104514,urn:lsid:marinespecies.org:taxname:104514,WoRMS,HumanObservation,Abundance_[#/m3],8.493
119,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_4213,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Cumacea, ,1137,urn:lsid:marinespecies.org:taxname:1137,WoRMS,HumanObservation,Abundance_[#/m3],13.8
120,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_8641,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Echinodermata,bipinnaria,1806,urn:lsid:marinespecies.org:taxname:1806,WoRMS,HumanObservation,Abundance_[#/m3],16.985
121,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_6892,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Parasagitta elegans, ,10544,urn:lsid:marinespecies.org:taxname:10544,WoRMS,HumanObservation,Abundance_[#/m3],3.185
122,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_9224,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Aglantha digitale, ,117849,urn:lsid:marinespecies.org:taxname:117849,WoRMS,HumanObservation,Abundance_[#/m3],82.095
123,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_9535,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Acartia longiremis, ,104257,urn:lsid:marinespecies.org:taxname:104257,WoRMS,HumanObservation,Abundance_[#/m3],48.125
124,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_3089,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Bivalvia, ,105,urn:lsid:marinespecies.org:taxname:105,WoRMS,HumanObservation,Abundance_[#/m3],498.231
125,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_4686,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Cirripedia,nauplii,1082,urn:lsid:marinespecies.org:taxname:1082,WoRMS,HumanObservation,Abundance_[#/m3],288.747
126,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_6725,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Pseudocalanus, ,104165,urn:lsid:marinespecies.org:taxname:104165,WoRMS,HumanObservation,Abundance_[#/m3],110.40299999999999
127,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_8486,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Centropages abdominalis, ,196774,urn:lsid:marinespecies.org:taxname:196774,WoRMS,HumanObservation,Abundance_[#/m3],22.647
128,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_7382,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Echinodermata,larvae,1806,urn:lsid:marinespecies.org:taxname:1806,WoRMS,HumanObservation,Abundance_[#/m3],4891.719
129,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_1935,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Fritillaria borealis, ,103375,urn:lsid:marinespecies.org:taxname:103375,WoRMS,HumanObservation,Abundance_[#/m3],611.465
130,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_5427,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Polychaeta,larvae,883,urn:lsid:marinespecies.org:taxname:883,WoRMS,HumanObservation,Abundance_[#/m3],101.911
131,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_8800,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Oithona similis, ,106656,urn:lsid:marinespecies.org:taxname:106656,WoRMS,HumanObservation,Abundance_[#/m3],486.907
132,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_5269,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Cirripedia,cyprid,1082,urn:lsid:marinespecies.org:taxname:1082,WoRMS,HumanObservation,Abundance_[#/m3],62.278999999999996
133,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_3018,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00,2017-08-17T17:42:00,TWINRING_150UM_MICROSCOPY,-163.0542,70.1388,20,Calanus glacialis/marshallae, ,19677,urn:lsid:marinespecies.org:taxname:19677,WoRMS,HumanObservation,Abundance_[#/m3],3.185
134,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_7037,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00,2017-08-21T01:22:00,TWINRING_150UM_MICROSCOPY,-163.9212,69.4504,20,Isopoda, ,1131,urn:lsid:marinespecies.org:taxname:1131,WoRMS,HumanObservation,Abundance_[#/m3],3.0
135,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_3276,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00,2017-08-21T01:22:00,TWINRING_150UM_MICROSCOPY,-163.9212,69.4504,20,Cnidaria, ,1267,urn:lsid:marinespecies.org:taxname:1267,WoRMS,HumanObservation,Abundance_[#/m3],3.0
136,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_1666,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00,2017-08-21T01:22:00,TWINRING_150UM_MICROSCOPY,-163.9212,69.4504,20,Euphausiacea,calytopsis,1128,urn:lsid:marinespecies.org:taxname:1128,WoRMS,HumanObservation,Abundance_[#/m3],0.188
137,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_3537,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00,2017-08-21T01:22:00,TWINRING_150UM_MICROSCOPY,-163.9212,69.4504,20,Gammaridae, ,101383,urn:lsid:marinespecies.org:taxname:101383,WoRMS,HumanObservation,Abundance_[#/m3],0.188
138,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_7217,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00,2017-08-21T01:22:00,TWINRING_150UM_MICROSCOPY,-163.9212,69.4504,20,Limacina helicina, ,140223,urn:lsid:marinespecies.org:taxname:140223,WoRMS,HumanObservation,Abundance_[#/m3],12.0
139,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_4993,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00,2017-08-21T01:22:00,TWINRING_150UM_MICROSCOPY,-163.9212,69.4504,20,Pseudocalanus newmani, ,157679,urn:lsid:marinespecies.org:taxname:157679,WoRMS,HumanObservation,Abundance_[#/m3],6.0
140,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_9088,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00,2017-08-21T01:22:00,TWINRING_150UM_MICROSCOPY,-163.9212,69.4504,20,Eurytemora, ,10424,urn:lsid:marinespecies.org:taxname:10424,WoRMS,HumanObservation,Abundance_[#/m3],12.0
141,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_7958,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00,2017-08-21T01:22:00,TWINRING_150UM_MICROSCOPY,-163.9212,69.4504,20,Paguridae,zoea,106738,urn:lsid:marinespecies.org:taxname:106738,WoRMS,HumanObservation,Abundance_[#/m3],0.188
142,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_8647,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00,2017-08-21T01:22:00,TWINRING_150UM_MICROSCOPY,-163.9212,69.4504,20,Calanus glacialis/marshallae, ,19677,urn:lsid:marinespecies.org:taxname:19677,WoRMS,HumanObservation,Abundance_[#/m3],1.5
143,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_8186,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00,2017-08-21T01:22:00,TWINRING_150UM_MICROSCOPY,-163.9212,69.4504,20,Pseudocalanus minutus, ,104517,urn:lsid:marinespecies.org:taxname:104517,WoRMS,HumanObservation,Abundance_[#/m3],3.0
144,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_1667,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00,2017-08-21T01:22:00,TWINRING_150UM_MICROSCOPY,-163.9212,69.4504,20,Ophiuroidea,larvae,123084,urn:lsid:marinespecies.org:taxname:123084,WoRMS,HumanObservation,Abundance_[#/m3],120.00200000000001
145,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_3114,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00,2017-08-21T01:22:00,TWINRING_150UM_MICROSCOPY,-163.9212,69.4504,20,Tortanus discaudatus, ,157684,urn:lsid:marinespecies.org:taxname:157684,WoRMS,HumanObservation,Abundance_[#/m3],3.0
146,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_8656,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00,2017-08-21T01:22:00,TWINRING_150UM_MICROSCOPY,-163.9212,69.4504,20,Pseudocalanus,male,104165,urn:lsid:marinespecies.org:taxname:104165,WoRMS,HumanObservation,Abundance_[#/m3],18.0
147,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_4207,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00,2017-08-21T01:22:00,TWINRING_150UM_MICROSCOPY,-163.9212,69.4504,20,Acartia hudsonica, ,157664,urn:lsid:marinespecies.org:taxname:157664,WoRMS,HumanObservation,Abundance_[#/m3],24.0
148,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_1778,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00,2017-08-21T01:22:00,TWINRING_150UM_MICROSCOPY,-163.9212,69.4504,20,Gastropoda,larvae,101,urn:lsid:marinespecies.org:taxname:101,WoRMS,HumanObservation,Abundance_[#/m3],168.003
149,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_BBL2_9437,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00,2017-08-21T01:22:00,TWINRING_150UM_MICROSCOPY,-163.9212,69.4504,20,Acartia, ,104108,urn:lsid:marinespecies.org:taxname:104108,WoRMS,HumanObservation,Abundance_[#/m3],96.00200000000001
