Cruise,Station No,Station Name,No of Grab,Latitude,Longitude,Date and Time,Gear Code,Gear Size,Depth,Abundance,Wet Weight,Carbon Biomass,Taxon Code,Species
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,10,0.044,0.00123,490429020100B,HIATELLA ARCTICA                      
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,45,0.134,0.00375,490429040200B,PANOPEA ABRUPTA                       
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,10,0.009,0.00042,490441020000B,YOLDIA SP.                            
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,5,0.007,0.00043,490518010100X,TACHYRYNCHUS EROSUS (X)               
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,5,0.003,0.00019,490540010000X,ADMETE SP (X)                         
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,5,61.91,0.68101,531802010000X,BALANUS SP. (X)                       
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,5,0.003,0.00022,532804000000F,LEUCONIDAE FRAGMENT                   
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,5,0.006,0.00044,532804010000B,LEUCON SP.                            
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,45,0.019,0.00141,532901000000B,TANAIDIDAE [TANAIDAE]                 
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,10,0.025,0.0017,533126030100B,PROTOMEDEIA FASCIATA                  
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,5,0.017,0.00126,533137120000B,PAROEDICEROS SP.                      
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,5,0.002,0.00015,533137150000B,WESTWOODILLA SP.                      
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,55,0.061,0.00451,533143000000B,PLEUSTIDAE                            
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,5,0.096,0.0071,533154100500B,MELITA ALASKENSIS                     
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,15,0.028,0.00227,533157030000B,ANONYX SP.                            
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,5,13.91,0.72332,533311020000X,PAGURUS SP. (X)                       
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,20,38.486,1.96279,600102010100B,ECHIURUS ECHIURUS                     
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,5,0.004,0.00028,650001010000B,PHORONIS SP.                          
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,5,3.605,0.03605,660000000000F,BRYOZOA FRAGMENT                      
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,25,0.696,0.01462,660301010600B,ALCYONIDUM VERMICULARE                
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,5,0.331,0.00596,680106000000X,ASTEROIDEA (X)                        
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,710,1553.767,12.43014,680202010100B,ECHINARACHNIUS PARMA                  
AMB15,17,ML6.1 ,2,70.087,-163.96,20150815,VV,0.1,30,25,8.133,0.33345,720304010100B,MOLGULA GRIFFITHSII                   
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,4.516,0.27548,330300000000F,ANTHOZOA FRAGMENT                     
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,0.004,0.00008,350502010000B,LEPTOPLANTA SP.                       
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,0.004,0.00037,400000000000B,NEMERTEA [RHYNCOCOELA]                
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,10,0.049,0.00338,480100000000F,POLYCHAETA FRAGMENT                   
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,20,0.034,0.00248,480101030100B,ARCTEOBIA ANTICOSTIENISIS             
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,10,0.007,0.00051,480101240100B,PETTIBONESIA [MALMGRENIA] FURCOSETOSA 
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,35,0.024,0.00166,480105010100B,PHOLOE MINUTA                         
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,25,0.185,0.01609,480112010200B,PHYLLODOCE GROENLANDICA               
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,15,0.003,0.00026,480112110100B,PSEUDOMYSTIDES SPINACHIA              
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,20,0.026,0.00187,48012401000JB,NEPHTYS JUVENILE                      
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,0.007,0.00065,480130010000B,SCOLETOMA [LUMBRINERIS] SP.           
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,95,1.116,0.06808,480139030200B,LEITOSCOLOPLOS PUGETTENSIS            
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,0.006,0.00041,480142040000B,POLYDORA SP.                          
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,10,0.019,0.00131,480142050300B,PRIONOSPIO STEENSTRUPI                
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,130,0.212,0.01463,480149000000B,CIRRATULIDAE                          
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,0.002,0.00014,480155010100B,SCALIBREGMA INFLATUM                  
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,10,0.005,0.00047,480156030400B,AMMOTRYPANE MULTIPAPILATA             
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,25,0.012,0.00083,480158060100B,BARANTOLLA AMERICANA                  
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,0.008,0.00056,480161090200B,PRAXILLELLA PRAETERMISSA              
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,0.005,0.00035,480161100000B,RHODINE SP.                           
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,10,0.048,0.00331,480162020100B,MYRIOCHELE HEERI                      
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,10,0.082,0.00566,480162020200B,MYRIOCHELE OCULATA                    
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,15,0.002,0.00009,480164020200B,PECTINARIA GRANULATA                  
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,300,2.667,0.10401,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,0.001,0.00003,490407040200B,MUSCULUS DISCORS                      
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,0.014,0.00021,490411010200B,ASTARTE ALASKENSIS                    
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,100,0.082,0.0023,490415020100B,AXINOPSIDA SERRICATA                  
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,0.043,0.0012,490415030100B,THYASIRA FLEXUOSA                     
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,10,0.004,0.00011,490418040000B,PLANKTOMYA SP.                        
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,30,8.683,0.24312,490421040100B,LIOCYMA FLUCTUOSA                     
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,10,0.669,0.02342,490424010000B,MACOMA CALCAREA                       
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,20,0.009,0.00031,490424011800B,MACOMA TORELLI                        
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,60,0.038,0.00133,490424030000B,MACOMA MOESTA                         
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,0.005,0.00014,490426010000B,SEMELE SP.                            
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,15,0.006,0.00017,490429040200B,PANOPEA ABRUPTA                       
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,0.004,0.00019,490441020100B,YOLDIA HYPERBOREA                     
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,0.003,0.00014,490441020200B,YOLDIA MYALIS                         
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,0.052,0.00052,520001010000X,NYMPHON SP. (X)                       
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,285,6.904,0.07594,531802010000X,BALANUS SP. (X)                       
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,55,0.023,0.0017,532901000000B,TANAIDIDAE [TANAIDAE]                 
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,40,0.193,0.01428,533104010000B,AMPITHOE SP.                          
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,0.003,0.0002,533126030100B,PROTOMEDEIA FASCIATA                  
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,130,0.179,0.01325,533137020000B,ACEROIDES SP.                         
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,0.002,0.00015,533137080000B,MONOCULODES SP.                       
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,50,0.029,0.00215,533137090000B,MONOCULOPSIS SP.                      
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,75,0.066,0.00488,533143000000B,PLEUSTIDAE                            
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,0.117,0.00667,533317020000X,HYAS SP. (X)                          
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,5,1.338,0.01338,660000000000F,BRYOZOA FRAGMENT                      
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,485,948.361,7.58689,680202010100B,ECHINARACHNIUS PARMA                  
AMB15,18,ML6.2 ,2,70.267,-163.408,20150815,VV,0.1,29,10,169.799,6.96176,720304010100B,MOLGULA GRIFFITHSII                   
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,10,0.132,0.00911,480100000000F,POLYCHAETA FRAGMENT                   
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,10,0.004,0.00029,480101030100B,ARCTEOBIA ANTICOSTIENISIS             
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.003,0.00026,480112020700B,ETEONE BARBATA                        
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,10,0.008,0.00058,48012401000JB,NEPHTYS JUVENILE                      
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.007,0.00048,480127010300B,GLYCINDE ARMIGERA                     
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,25,0.183,0.01116,480139030200B,LEITOSCOLOPLOS PUGETTENSIS            
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,20,0.004,0.00028,480140020900B,ARICIDEA MINUTA                       
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.005,0.00034,480142050300B,PRIONOSPIO STEENSTRUPI                
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,45,0.022,0.00152,480149000000B,CIRRATULIDAE                          
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,10,0.012,0.00114,480156010100B,OPHELINA ACUMINATA                    
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,10,0.011,0.00104,480156010300B,OPHELINA LIMACINA                     
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,20,0.014,0.00133,480156030400B,AMMOTRYPANE MULTIPAPILATA             
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.012,0.00083,480162020000F,MYRIOCHELE SP. FRAGMENT               
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,40,1.15,0.04485,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.001,0.00003,490407040200B,MUSCULUS DISCORS                      
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,25,0.062,0.00093,490411010200B,ASTARTE ALASKENSIS                    
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,25,0.113,0.00316,490412010200B,CYCLOCARDIA CREABRICOSTATA            
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,15,0.093,0.0026,490412010500B,CYCLOCARDIA CRASSIDENS                
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,35,0.064,0.00179,490415020100B,AXINOPSIDA SERRICATA                  
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,10,0.044,0.00123,490416010000B,DIPLODONTA SP.                        
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.0001,0.00001,490418010400B,KURTIELLA PLANATA [MYSELLA PLANATA]   
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.113,0.00316,490421040100B,LIOCYMA FLUCTUOSA                     
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.002,0.00006,490421050200B,NUTRICOLA TANTILLA                    
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.003,0.0001,490424030000B,MACOMA MOESTA                         
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.018,0.0005,490428020100B,MYA ARENARIA                          
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,10,0.005,0.00014,490435020200B,THRACIA MYOPSIS                       
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.004,0.00019,490441020200B,YOLDIA MYALIS                         
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.068,0.00578,490533080000X,NEPTUNEA SP. (X)                      
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.02,0.00124,490549020300B,CYLICHNA ALBA                         
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.002,0.00002,531802010000X,BALANUS SP. (X)                       
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,10,0.005,0.00037,532804010200B,LEUCON NASICOIDES                     
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.001,0.00007,532901000000B,TANAIDIDAE [TANAIDAE]                 
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.003,0.00022,533100000000F,AMPHIPODA FRAGMENT                    
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,20,0.037,0.003,533134290000B,ORCHOMENE SP.                         
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,35,0.022,0.00163,533137020000B,ACEROIDES SP.                         
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,25,0.007,0.00052,533137090000B,MONOCULOPSIS SP.                      
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,25,0.02,0.00148,533143000000B,PLEUSTIDAE                            
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.088,0.00458,533311020000X,PAGURUS SP. (X)                       
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.142,0.00256,680106000000X,ASTEROIDEA (X)                        
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,15,0.791,0.00791,680116010100B,CTENODISCUS CRISPATUS                 
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,950,2030.377,16.24302,680202010100B,ECHINARACHNIUS PARMA                  
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.037,0.00052,680309061100B,OPHIURA SARSI                         
AMB15,19,ML6.3 ,2,70.389,-163.022,20150815,VV,0.1,30,5,0.017,0.00036,680401000000B,SYNAPTIDAE                            
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.391,0.02385,330300000000F,ANTHOZOA FRAGMENT                     
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.154,0.01063,480100000000F,POLYCHAETA FRAGMENT                   
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.027,0.00186,480105010100B,PHOLOE MINUTA                         
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,20,0.05,0.0036,48012401000JB,NEPHTYS JUVENILE                      
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,10,0.086,0.00593,480127010300B,GLYCINDE ARMIGERA                     
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.002,0.00014,480127010300F,GLYCINDE ARMIGERA FRAGMENT            
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,10,0.07,0.00427,480139030100B,SCOLOPLOS ARMIGER                     
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,35,0.061,0.00372,480139030200B,LEITOSCOLOPLOS PUGETTENSIS            
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,10,0.026,0.00179,480142050300B,PRIONOSPIO STEENSTRUPI                
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.004,0.00028,480150010000B,COSSURA SP.                           
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.01,0.00069,480155010100B,SCALIBREGMA INFLATUM                  
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,10,0.126,0.00869,480155010400B,SCALIBREGMA CELTICUM                  
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,15,0.044,0.00418,480156010100B,OPHELINA ACUMINATA                    
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,25,0.034,0.00323,480156030400B,AMMOTRYPANE MULTIPAPILATA             
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.001,0.00007,480165020000B,AMPHARETE SP.                         
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.024,0.00094,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,65,0.572,0.00858,490411010200B,ASTARTE ALASKENSIS                    
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,10,0.006,0.00009,490411011100B,ASTARTE ARCTICA                       
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,155,295.845,8.28366,490412010500B,CYCLOCARDIA CRASSIDENS                
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,20,0.055,0.00154,490415020100B,AXINOPSIDA SERRICATA                  
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,25,0.03,0.00084,490416010000B,DIPLODONTA SP.                        
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.002,0.00006,490418010200B,KURTIELLA TUMIDA [MYSELLA TUMIDA]     
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.016,0.00045,490421040100B,LIOCYMA FLUCTUOSA                     
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,10,0.14,0.00392,490421050200B,NUTRICOLA TANTILLA                    
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.002,0.00007,490424030000B,MACOMA MOESTA                         
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.004,0.00011,490435020200B,THRACIA MYOPSIS                       
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.147,0.01176,490525040200X,EUSPIRA PALLIDA [POLINICES PALLIDA] (X
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.847,0.05251,490549000000B,CYLICHNIDAE                           
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,35,0.009,0.0001,531802010000X,BALANUS SP. (X)                       
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,10,0.005,0.00037,532804010100B,LEUCON NASICA                         
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.002,0.00015,532901000000B,TANAIDIDAE [TANAIDAE]                 
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.002,0.00018,533122010200B,EOHAUSTORIUS EOUS                     
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,30,0.01,0.00074,533137020000B,ACEROIDES SP.                         
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,15,0.005,0.00037,533137090000B,MONOCULOPSIS SP.                      
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,60,0.179,0.01325,533142110000B,GRANDIFOXUS SP.                       
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.012,0.00089,533148000000B,STENOTHOIDAE                          
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.122,0.00122,660000000000F,BRYOZOA FRAGMENT                      
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,425,1635.3979,13.08318,680202010100B,ECHINARACHNIUS PARMA                  
AMB15,20,ML6.4 ,2,70.509,-162.644,20150815,VV,0.1,33,5,0.002,0.00003,680306010100B,OPHIOPHOLIS ACULEATA                  
AMB15,21,ML6.5 ,2,70.627,-162.249,20150816,VV,0.1,37,10,3.279,0.20002,330300000000F,ANTHOZOA FRAGMENT                     
AMB15,21,ML6.5 ,2,70.627,-162.249,20150816,VV,0.1,37,5,0.003,0.00012,330312020100B,GERSEMIA RUBIFORMIS                   
AMB15,21,ML6.5 ,2,70.627,-162.249,20150816,VV,0.1,37,10,0.036,0.00335,400000000000B,NEMERTEA [RHYNCOCOELA]                
AMB15,21,ML6.5 ,2,70.627,-162.249,20150816,VV,0.1,37,5,0.002,0.00014,480100000000F,POLYCHAETA FRAGMENT                   
AMB15,21,ML6.5 ,2,70.627,-162.249,20150816,VV,0.1,37,10,0.024,0.00175,480101030100B,ARCTEOBIA ANTICOSTIENISIS             
AMB15,21,ML6.5 ,2,70.627,-162.249,20150816,VV,0.1,37,25,0.162,0.01183,480101240100B,PETTIBONESIA [MALMGRENIA] FURCOSETOSA 
AMB15,21,ML6.5 ,2,70.627,-162.249,20150816,VV,0.1,37,10,0.013,0.0009,480105010100B,PHOLOE MINUTA                         
AMB15,21,ML6.5 ,2,70.627,-162.249,20150816,VV,0.1,37,5,0.032,0.00278,480112020400B,ETEONE FLAVA                          
AMB15,21,ML6.5 ,2,70.627,-162.249,20150816,VV,0.1,37,15,0.055,0.00379,480122050000B,TYPOSYLLIS SP.                        
AMB15,21,ML6.5 ,2,70.627,-162.249,20150816,VV,0.1,37,5,0.001,0.00007,48012401000JB,NEPHTYS JUVENILE                      
AMB15,21,ML6.5 ,2,70.627,-162.249,20150816,VV,0.1,37,20,0.032,0.00221,480127010200B,GLYCINDE WIRENII                      
AMB15,21,ML6.5 ,2,70.627,-162.249,20150816,VV,0.1,37,5,0.007,0.00043,480139030200B,LEITOSCOLOPLOS PUGETTENSIS            
AMB15,21,ML6.5 ,2,70.627,-162.249,20150816,VV,0.1,37,10,0.043,0.00297,480143010200B,MAGELONA PACIFICA                     
AMB15,21,ML6.5 ,2,70.627,-162.249,20150816,VV,0.1,37,20,0.073,0.00504,480149000000B,CIRRATULIDAE                          
AMB15,21,ML6.5 ,2,70.627,-162.249,20150816,VV,0.1,37,10,0.105,0.00724,480155010100B,SCALIBREGMA INFLATUM                  
AMB15,21,ML6.5 ,2,70.627,-162.249,20150816,VV,0.1,37,10,0.009,0.00085,480156030400B,AMMOTRYPANE MULTIPAPILATA             
