Cruise,Station No,Station Name,No of Grab,Latitude,Longitude,Date and Time,Gear Code,Gear Size,Depth,Abundance,Wet Weight,Carbon Biomass,Taxon Code,Species
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,195,1.609,0.06275,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,5,0.012,0.00023,490403020100B,NUCULANA PERNULA                      
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,40,0.08,0.00224,490415020100B,AXINOPSIDA SERRICATA                  
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,65,0.451,0.01263,490415030100B,THYASIRA FLEXUOSA                     
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,10,0.016,0.00045,490418010400B,KURTIELLA PLANATA [MYSELLA PLANATA]   
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,35,0.196,0.00647,490420200000B,SERRIPES GROENLANDICUS                
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,55,0.277,0.00416,490420210000B,SERRIPES SP.                          
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,95,0.112,0.00392,490424010000B,MACOMA CALCAREA                       
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,60,0.042,0.00147,490424011800B,MACOMA TORELLI                        
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,5,0.003,0.0001,490424030000B,MACOMA MOESTA                         
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,50,0.339,0.00949,490428020100B,MYA ARENARIA                          
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,20,0.018,0.0005,490428020200B,MYA PSEUDOARENARIA                    
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,5,0.008,0.00022,490429020100B,HIATELLA ARCTICA                      
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,5,0.018,0.0005,490440020100B,NEAEROMYA COMPRESSA                   
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,25,0.022,0.00103,490441020100B,YOLDIA HYPERBOREA                     
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,25,0.021,0.00099,490441020200B,YOLDIA MYALIS                         
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,5,0.002,0.00016,490525040200X,EUSPIRA PALLIDA [POLINICES PALLIDA] (X
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,5,0.145,0.01233,490532060000X,CLINOPEGMA SP. (X)                    
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,5,0.01,0.00085,490533080000X,NEPTUNEA SP. (X)                      
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,5,0.014,0.00087,490540000000X,CANCELLARIIDAE (X)                    
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,225,1.074,0.01181,531802010000X,BALANUS SP. (X)                       
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,30,0.01,0.00074,532901000000B,TANAIDIDAE [TANAIDAE]                 
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,5,0.004,0.00027,533126030000B,PROTOMEDEIA SP.                       
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,60,0.035,0.00259,533137040000B,ARRHIS SP.                            
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,135,0.15,0.0111,533143000000B,PLEUSTIDAE                            
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,5,0.64,0.04736,533154100400B,MELITA QUADRISPINOSA                  
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,5,0.007,0.00052,533198070000B,CAPRELLA SP.                          
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,5,0.168,0.00168,660000000000F,BRYOZOA FRAGMENT                      
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,5,0.082,0.00082,660121000000X,SMITTINIDAE (X)                       
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,10,9.843,0.2067,660301010600B,ALCYONIDUM VERMICULARE                
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,610,1172.74,9.38192,680202010100B,ECHINARACHNIUS PARMA                  
AMB17,15,ML6.1 ,2,70.087,-163.96,20170809,VV,0.1,33,5,0.002,0.00003,680306010000B,OPHIOPHOLIS SP.                       
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,7.5,0.052,0.00052,330100000000X,HYDROZOA (X)                          
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,7.5,0.005,0.00046,400000000001B,NEMERTEA SP. 1                        
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,7.5,0.055,0.00379,480100000000F,POLYCHAETA FRAGMENT                   
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.0001,0.00001,480101000000B,POLYNOIDAE                            
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,12.5,0.045,0.00329,480101030100B,ARCTEOBIA ANTICOSTIENISIS             
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,27.5,0.012,0.00083,480105010100B,PHOLOE MINUTA                         
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,7.5,0.005,0.00034,480105010200B,PHOLOE ASSIMILIS                      
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.002,0.00017,480112020500B,ETEONE LONGA                          
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,5,0.021,0.00145,480122030000B,SYLLIS SP.                            
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.0001,0.00001,480122070000B,EXOGONE SP.                           
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,27.5,0.097,0.00669,480127010300B,GLYCINDE ARMIGERA                     
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.0001,0.00001,480135030000B,PAROUGIA SP.                          
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.004,0.00024,480139000000F,ORBINIIDAE FRAGMENT                   
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,10,0.014,0.00085,480139030100B,SCOLOPLOS ARMIGER                     
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.016,0.00098,480139030200B,LEITOSCOLOPLOS PUGETTENSIS            
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.0001,0.00001,480140020900B,ARICIDEA MINUTA                       
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.0001,0.00001,480140040100B,LEVINSENIA GRACILIS                   
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,15,0.043,0.00297,480142040000B,POLYDORA SP.                          
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.003,0.00021,480142040300B,POLYDORA CAECA                        
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.006,0.00041,480142050200B,PRIONOSPIO CIRRIFERA                  
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.004,0.00028,480142050300B,PRIONOSPIO STEENSTRUPI                
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.012,0.00083,480142070000B,SPIO SP.                              
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.012,0.00083,480142100100B,SPIOPHANES BOMBYX                     
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,175,0.206,0.01421,480149000000B,CIRRATULIDAE                          
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,7.5,0.003,0.00021,480158060100B,BARANTOLLA AMERICANA                  
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,5,0.007,0.00049,480161100300B,RHODINE LOVENI                        
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,7.5,0.026,0.00179,480162020200B,MYRIOCHELE OCULATA                    
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.0001,0.00001,480168010000B,CHONE SP.                             
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,5,0.0001,0.00001,480170050000B,SPIRORBIS SP.                         
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.0001,0.00001,480200000000B,OLIGOCHAETA                           
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,150,2.532,0.09875,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,5,0.897,0.01704,490403020100B,NUCULANA PERNULA                      
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,2.804,0.04206,490411010100B,ASTARTE BOREALIS                      
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,22.5,0.036,0.00101,490412010200B,CYCLOCARDIA CREABRICOSTATA            
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,5,0.012,0.00034,490414010000B,PARVILUCINA SP.                       
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,15,0.034,0.00095,490415020100B,AXINOPSIDA SERRICATA                  
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.018,0.0005,490415030100B,THYASIRA FLEXUOSA                     
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,5,0.015,0.00042,490415030700B,THYASIRA GOULDI                       
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.002,0.00006,490418010200B,KURTIELLA TUMIDA [MYSELLA TUMIDA]     
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,10,0.006,0.00017,490418010400B,KURTIELLA PLANATA [MYSELLA PLANATA]   
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,5,0.026,0.00039,490420010400B,CLINOCARDIUM CALIFORNIENSE            
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,30,0.143,0.00472,490420200000B,SERRIPES GROENLANDICUS                
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.147,0.00412,490421040100B,LIOCYMA FLUCTUOSA                     
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,67.5,0.076,0.00213,490421050100B,NUTRICOLA LORDI                       
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,145,0.131,0.00458,490424010000B,MACOMA CALCAREA                       
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.0001,0.00001,490424011800B,MACOMA TORELLI                        
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,12.5,0.012,0.00042,490424030000B,MACOMA MOESTA                         
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,52.5,0.262,0.00734,490428040100B,SPHENIA OVOIDEA                       
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,75,0.048,0.00134,490429020100B,HIATELLA ARCTICA                      
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.013,0.00036,490433020100B,LYONSIA ARENOSA                       
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,15,0.016,0.00075,490441020100B,YOLDIA HYPERBOREA                     
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,5,0.007,0.00033,490441020200B,YOLDIA MYALIS                         
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,5,0.021,0.00099,490441030000B,YOLDIELLA SP.                         
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.002,0.00012,490500000000F,GASTROPODA FRAGMENT                   
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,5,0.035,0.00217,490518010100X,TACHYRYNCHUS EROSUS (X)               
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.002,0.00017,490533080000X,NEPTUNEA SP. (X)                      
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.002,0.00012,490541040000X,OENOPOTA SP. (X)                      
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,10,0.002,0.00012,490545010100B,RETUSA OBTUSA                         
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,7.5,0.014,0.00104,530000000000F,CRUSTACEA FRAGMENT                    
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.0001,0.00001,530700000000B,OSTRACODA                             
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,700,3.3,0.0363,531802010000X,BALANUS SP. (X)                       
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,10,0.003,0.00022,532900000000B,TANAIDACEA                            
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.001,0.00007,533126030000B,PROTOMEDEIA SP.                       
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,80,0.057,0.00422,533137000000B,OEDICEROTIDAE                         
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,5,0.003,0.00022,533137020000B,ACEROIDES SP.                         
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,2.5,0.001,0.00007,533137050000B,BATHYMEDON SP.                        
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,120,0.141,0.01043,533143000000B,PLEUSTIDAE                            
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,10,0.0001,0.00001,680200000000B,ECHINOIDEA                            
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,602.5,1438.074,11.50459,680202010100B,ECHINARACHNIUS PARMA                  
AMB17,16,ML6.2 ,4,70.267,-163.408,20170809,VV,0.1,32,10,0.005,0.00007,680309061100B,OPHIURA SARSI                         
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,10,0.026,0.00159,330300000000F,ANTHOZOA FRAGMENT                     
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,10,0.001,0.00009,400000000000B,NEMERTEA [RHYNCOCOELA]                
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,10,0.002,0.00015,480101030100B,ARCTEOBIA ANTICOSTIENISIS             
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,10,0.082,0.0059,480124010300B,NEPHTYS CAECA                         
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,10,0.642,0.04622,480124010900B,NEPHTYS LONGOSETOSA                   
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,20,0.059,0.00407,480127010300B,GLYCINDE ARMIGERA                     
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,10,0.002,0.00014,480140020900B,ARICIDEA MINUTA                       
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,20,0.015,0.00103,480149000000B,CIRRATULIDAE                          
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,20,0.002,0.00014,480158060100B,BARANTOLLA AMERICANA                  
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,10,0.008,0.00012,490411010200B,ASTARTE ALASKENSIS                    
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,10,0.009,0.00025,490412010500B,CYCLOCARDIA CRASSIDENS                
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,30,0.078,0.00218,490415020100B,AXINOPSIDA SERRICATA                  
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,10,0.048,0.00072,490420010100B,CLINOCARDIUM CILIATUM                 
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,10,0.018,0.00063,490424010000B,MACOMA CALCAREA                       
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,40,0.024,0.00084,490424030000B,MACOMA MOESTA                         
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,10,0.001,0.00006,490549020300B,CYLICHNA ALBA                         
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,10,0.002,0.00002,531802010000X,BALANUS SP. (X)                       
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,40,0.044,0.00273,533120130000B,RHACHOTROPIS SP.                      
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,10,0.014,0.00104,533137160000B,OEDICEROS SP.                         
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,10,0.001,0.00007,533142110000B,GRANDIFOXUS SP.                       
AMB17,17,ML6.3 ,1,70.389,-163.025,20170809,VV,0.1,33,600,1390.626,11.12501,680202010100B,ECHINARACHNIUS PARMA                  
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,10,0.018,0.00018,330100000000X,HYDROZOA (X)                          
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,10,0.026,0.00179,480100000000F,POLYCHAETA FRAGMENT                   
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,10,0.001,0.00007,480122070000B,EXOGONE SP.                           
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,60,0.276,0.01904,480127010300B,GLYCINDE ARMIGERA                     
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,10,0.198,0.01208,480139030100B,SCOLOPLOS ARMIGER                     
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,50,0.001,0.00007,480142100100B,SPIOPHANES BOMBYX                     
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,10,0.001,0.00007,480149000000B,CIRRATULIDAE                          
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,10,0.025,0.00237,480156010000B,OPHELINA SP.                          
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,10,0.001,0.00007,480158020000B,HETEROMASTUS SP.                      
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,10,0.008,0.00031,490402030000B,ENNUCULA TENUIS [N. BELLOTI]          
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,20,0.003,0.00005,490411010100B,ASTARTE BOREALIS                      
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,20,1.948,0.02922,490411010300B,ASTARTE MONTAGUI                      
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,60,0.038,0.00106,490412010200B,CYCLOCARDIA CREABRICOSTATA            
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,10,0.034,0.00095,490415020100B,AXINOPSIDA SERRICATA                  
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,10,0.001,0.00003,490418010400B,KURTIELLA PLANATA [MYSELLA PLANATA]   
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,60,196.672,2.95008,490420010100B,CLINOCARDIUM CILIATUM                 
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,10,0.036,0.00119,490420200000B,SERRIPES GROENLANDICUS                
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,10,1.132,0.0317,490421040100B,LIOCYMA FLUCTUOSA                     
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,20,0.001,0.00003,490421050100B,NUTRICOLA LORDI                       
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,60,0.065,0.00182,490428040100B,SPHENIA OVOIDEA                       
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,10,0.488,0.03026,490500000000F,GASTROPODA FRAGMENT                   
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,10,0.375,0.02325,490541040000X,OENOPOTA SP. (X)                      
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,60,0.001,0.00001,531802010000X,BALANUS SP. (X)                       
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,40,0.014,0.00104,533137020000B,ACEROIDES SP.                         
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,10,0.001,0.00007,533137050000B,BATHYMEDON SP.                        
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,10,0.003,0.00022,533142070800B,PARAPHOXUS OCULATUS                   
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,280,0.046,0.00037,680200000000B,ECHINOIDEA                            
AMB17,18,ML6.4 ,1,70.51,-162.64,20170809,VV,0.1,37,310,1436.851,11.49481,680202010100B,ECHINARACHNIUS PARMA                  
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,5,0.097,0.00097,330100000000X,HYDROZOA (X)                          
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,5,0.018,0.0011,330300000000F,ANTHOZOA FRAGMENT                     
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,5,0.563,0.03434,330309000000F,ANTHOZOA (CORAL) FRAGMENT             
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,5,0.001,0.00009,400000000000B,NEMERTEA [RHYNCOCOELA]                
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,5,0.018,0.00124,480100000000F,POLYCHAETA FRAGMENT                   
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,15,0.281,0.02051,480101030100B,ARCTEOBIA ANTICOSTIENISIS             
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,20,0.005,0.00036,480101080000B,HARMOTHOE SP.                         
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,10,0.015,0.00103,480105010100B,PHOLOE MINUTA                         
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,5,0.002,0.00017,480112020800B,ETEONE AURICANTA                      
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,10,0.057,0.00393,480122050000B,TYPOSYLLIS SP.                        
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,5,0.003,0.00021,480122050700B,TYPOSYLLIS FASCIATA                   
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,10,0.026,0.00179,480127010200B,GLYCINDE WIRENII                      
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,10,0.129,0.0089,480127010300B,GLYCINDE ARMIGERA                     
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,5,0.046,0.00428,480130010000B,SCOLETOMA [LUMBRINERIS] SP.           
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,5,0.001,0.00007,480140020900B,ARICIDEA MINUTA                       
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,65,0.104,0.00718,480149000000B,CIRRATULIDAE                          
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,10,0.372,0.02604,480161100300B,RHODINE LOVENI                        
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,5,0.021,0.00147,480161100300F,RHODINE LOVENI FRAGMENT               
AMB17,19,ML6.5 ,2,70.627,-162.247,20170810,VV,0.1,41,25,0.071,0.0049,480162020200B,MYRIOCHELE OCULATA                    
