Cruise,locationID,samplingProtocol,Haul,scientificName,LengthClass10mm,TotalLength,Weight,Count
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,40,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,38,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,40,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,40,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,31,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,38,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,40,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,39,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,37,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,40,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,34,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,40,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,40,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,49,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,45,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,45,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,49,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,48,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,47,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,45,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,42,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,46,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,43,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,42,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,48,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,49,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,49,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,49,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,45,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,45,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,49,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,45,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,46,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,48,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,43,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,42,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,48,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,46,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,49,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,48,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,49,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,46,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,46,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,42,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,45,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,46,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,49,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,47,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,49,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,49,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,45,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,45,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,48,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,45,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,42,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,46,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,49,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,46,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,45,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,49,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,44,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,47,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,48,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,42,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,49,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,43,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,48,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,42,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,47,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,45,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,47,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,49,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,44,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,49,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,48,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,46,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,49,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,48,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,41,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,47,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,44,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,43,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,46,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,42,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,46,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,45,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,47,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,46,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,47,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,42,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,48,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,45,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,50,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,41,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,26,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,24,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,22,,1
AMBON15,ML1.6,IKMT,28,Boreogadus saida,,19,,1
AMBON15,ML1.6,IKMT,28,Eleginus gracilis,,59,,1
AMBON15,ML1.6,IKMT,28,Gymnocanthus tricuspis,,39,,1
AMBON15,ML1.6,IKMT,28,Gymnocanthus tricuspis,,39,,1
AMBON15,ML1.6,IKMT,28,Gymnocanthus tricuspis,,40,,1
AMBON15,ML1.6,IKMT,28,Gymnocanthus tricuspis,,36,,1
AMBON15,ML1.6,IKMT,28,Gymnocanthus tricuspis,,39,,1
AMBON15,ML1.6,IKMT,28,Gymnocanthus tricuspis,,41,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,62,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,61,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,62,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,65,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,66,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,59,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,54,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,57,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,55,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,57,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,52,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,51,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,57,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,56,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,58,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,56,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,54,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,59,,1
AMBON15,ML1.6,IKMT,28,Lumpenus fabricii,,50,,1
AMBON15,ML1.6,IKMT,28,Stichaeidae,,47,,1
AMBON15,ML1.6,IKMT,28,Stichaeidae,,48,,1
AMBON15,ML1.6,IKMT,28,Stichaeidae,,57,,1
AMBON15,ML1.6,IKMT,28,Stichaeidae,,52,,1
AMBON15,ML1.6,IKMT,28,Stichaeidae,,36,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,70,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,50,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,44,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,45,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,48,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,44,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,41,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,41,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,44,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,44,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,44,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,41,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,49,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,50,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,49,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,45,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,47,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,44,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,41,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,43,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,44,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,45,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,44,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,47,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,41,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,43,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,48,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,46,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,41,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,43,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,45,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,43,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,46,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,48,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,47,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,43,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,43,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,47,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,43,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,47,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,45,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,44,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,47,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,43,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,43,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,43,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,45,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,43,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,44,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,45,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,43,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,45,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,44,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,44,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,47,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,43,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,44,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,44,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,47,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,41,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,41,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,41,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,41,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,47,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,44,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,41,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,45,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,43,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,44,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,42,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,43,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,45,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,43,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,46,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,41,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,43,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,45,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,48,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,44,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,38,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,38,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,37,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,40,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,40,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,38,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,34,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,39,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,40,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,39,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,35,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,33,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,40,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,39,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,39,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,36,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,38,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,38,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,36,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,40,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,56,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,54,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,52,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,58,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,52,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,56,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,51,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,51,,1
AMBON15,ML1.8,IKMT,27,Ammodytes hexapterus,,53,,1
AMBON15,ML1.8,IKMT,27,Boreogadus saida,,56,,1
AMBON15,ML1.8,IKMT,27,Boreogadus saida,,55,,1
AMBON15,ML1.8,IKMT,27,Boreogadus saida,,39,,1
AMBON15,ML1.8,IKMT,27,Eleginus gracilis,,41,,1
AMBON15,ML1.8,IKMT,27,Eleginus gracilis,,45,,1
AMBON15,ML1.8,IKMT,27,Eleginus gracilis,,38,,1
AMBON15,ML1.8,IKMT,27,Gadidae,,22,,1
AMBON15,ML1.8,IKMT,27,Gadidae,,23,,1
AMBON15,ML1.8,IKMT,27,Gadidae,,22,,1
AMBON15,ML1.8,IKMT,27,Gadidae,,21,,1
AMBON15,ML1.8,IKMT,27,Gadidae,,24,,1
AMBON15,ML1.8,IKMT,27,Gadidae,,21,,1
AMBON15,ML1.8,IKMT,27,Gymnocanthus tricuspis,,42,,1
AMBON15,ML1.8,IKMT,27,Gymnocanthus tricuspis,,41,,1
AMBON15,ML1.8,IKMT,27,Gymnocanthus tricuspis,,42,,1
AMBON15,ML1.8,IKMT,27,Gymnocanthus tricuspis,,42,,1
AMBON15,ML1.8,IKMT,27,Gymnocanthus tricuspis,,36,,1
AMBON15,ML1.8,IKMT,27,Lumpenus fabricii,,60,,1
AMBON15,ML1.8,IKMT,27,Lumpenus fabricii,,61,,1
AMBON15,ML3.1,IKMT,18,Ammodytes hexapterus,,32,,1
AMBON15,ML3.1,IKMT,18,Ammodytes hexapterus,,36,,1
AMBON15,ML3.1,IKMT,18,Ammodytes hexapterus,,33,,1
AMBON15,ML3.1,IKMT,18,Boreogadus saida,,35,,1
AMBON15,ML3.1,IKMT,18,Eleginus gracilis,,37,,1
AMBON15,ML3.1,IKMT,18,Liparis sp.,,24,,1
AMBON15,ML3.1,IKMT,18,Myoxocephalus scorpius,,53,,1
AMBON15,ML3.1,IKMT,18,Stichaeidae,,39,,1
AMBON15,ML3.1,IKMT,18,Teleost,,,,1
AMBON15,ML3.1,IKMT,18,Teleost,,,,1
AMBON15,ML3.1,IKMT,18,Teleost,,,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,37,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,37,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,40,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,37,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,31,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,40,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,37,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,38,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,38,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,40,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,40,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,42,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,41,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,42,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,42,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,41,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,43,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,42,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,41,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,41,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,43,,1
AMBON15,ML3.11,IKMT,15,Ammodytes hexapterus,,42,,1
AMBON15,ML3.11,IKMT,15,Boreogadus saida,,32,,1
AMBON15,ML3.11,IKMT,15,Liparis sp.,,17,,1
AMBON15,ML3.11,IKMT,15,Liparis sp.,,15,,1
AMBON15,ML3.11,IKMT,15,Stichaeidae,,36,,1
AMBON15,ML3.11,IKMT,15,Stichaeidae,,53,,1
AMBON15,ML3.14,IKMT,14,Stichaeidae,,22,,1
AMBON15,ML3.14,IKMT,14,Stichaeidae,,27,,1
AMBON15,ML3.14,IKMT,14,Stichaeidae,,37,,1
AMBON15,ML3.14,IKMT,14,Stichaeidae,,31,,1
AMBON15,ML3.14,IKMT,14,Stichaeidae,,32,,1
AMBON15,ML3.14,IKMT,14,Stichaeidae,,36,,1
AMBON15,ML3.14,IKMT,14,Stichaeidae,,35,,1
AMBON15,ML3.14,IKMT,14,Stichaeidae,,31,,1
AMBON15,ML3.14,IKMT,14,Stichaeidae,,33,,1
AMBON15,ML3.14,IKMT,14,Teleost,,,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,42,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,45,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,42,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,42,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,44,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,46,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,50,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,50,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,48,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,49,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,47,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,48,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,46,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,41,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,44,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,46,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,46,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,41,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,47,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,41,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,50,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,47,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,45,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,41,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,47,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,47,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,45,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,47,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,44,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,49,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,52,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,51,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,51,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,54,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,53,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,51,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,56,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,55,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,55,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,54,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,57,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,29,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,28,,1
AMBON15,ML3.6,IKMT,17,Ammodytes hexapterus,,27,,1
